ISSUE_DATE;FLIGHT_DATE_LOC;PAX_TYPE;REVENUE_AMOUNT;ORIG_CITY_CODE;DEST_CITY_CODE;ROUTE_FLIGHT_TYPE;FFP_FLAG;SALE_TYPE
2021-12-01 00:00:00;2022-01-03 00:00:00;AD;220;KZN;MOW;ВВЛ;;OFFLINE
2021-12-15 00:00:00;2022-01-18 00:00:00;AD;240;ABA;OVB;ВВЛ;;ONLINE
2021-12-05 00:00:00;2022-01-02 00:00:00;AD;470;UUS;VVO;ВВЛ;;OFFLINE
2021-12-15 00:00:00;2022-01-29 00:00:00;AD;300;NOJ;OVB;ВВЛ;;ONLINE
2021-11-27 00:00:00;2022-01-10 00:00:00;AD;310;CEK;MOW;ВВЛ;FFP;OFFLINE
2021-12-05 00:00:00;2022-01-01 00:00:00;CHD;130;GDZ;MOW;ВВЛ;;ONLINE
2021-12-17 00:00:00;2022-01-10 00:00:00;AD;790;OVB;PKC;ВВЛ;;OFFLINE
2021-12-09 00:00:00;2022-01-31 00:00:00;AD;950;HKT;VVO;МВЛ;;ONLINE
2021-12-09 00:00:00;2022-01-01 00:00:00;AD;340;MOW;UFA;ВВЛ;FFP;ONLINE
2021-12-15 00:00:00;2022-01-10 00:00:00;AD;280;KRR;MOW;ВВЛ;FFP;ONLINE
2021-12-05 00:00:00;2022-01-04 00:00:00;AD;570;MOW;RGK;ВВЛ;FFP;ONLINE
2021-11-27 00:00:00;2022-01-02 00:00:00;AD;220;PEZ;MOW;ВВЛ;;ONLINE
2021-12-10 00:00:00;2022-01-03 00:00:00;AD;440;VVO;PKC;ВВЛ;FFP;ONLINE
2021-12-15 00:00:00;2022-01-02 00:00:00;AD;340;MOW;KRR;ВВЛ;FFP;ONLINE
2021-12-10 00:00:00;2022-01-15 00:00:00;AD;370;MOW;VRN;МВЛ;;ONLINE
2021-12-09 00:00:00;2022-01-06 00:00:00;AD;300;MOW;UFA;ВВЛ;FFP;ONLINE
2021-12-05 00:00:00;2022-01-19 00:00:00;AD;430;BAK;VOG;МВЛ;;OFFLINE
2021-12-13 00:00:00;2022-01-06 00:00:00;AD;390;VOG;OVB;ВВЛ;FFP;OFFLINE
2021-12-02 00:00:00;2022-01-17 00:00:00;AD;420;OMS;OVB;ВВЛ;;OFFLINE
2021-12-14 00:00:00;2022-01-02 00:00:00;AD;590;MOW;VIE;МВЛ;;ONLINE
2021-11-28 00:00:00;2022-01-02 00:00:00;AD;310;MOW;CEK;ВВЛ;;ONLINE
2021-12-14 00:00:00;2022-01-02 00:00:00;AD;500;MOW;YKS;ВВЛ;;ONLINE
2021-12-25 00:00:00;2022-01-02 00:00:00;AD;460;UUD;MOW;ВВЛ;FFP;OFFLINE
2021-12-14 00:00:00;2022-01-03 00:00:00;AD;320;ULY;MOW;ВВЛ;;ONLINE
2021-11-28 00:00:00;2022-01-12 00:00:00;AD;570;OVB;TAS;МВЛ;;ONLINE
2021-12-05 00:00:00;2022-01-05 00:00:00;AD;250;MOW;KGD;ВВЛ;FFP;ONLINE
2021-11-28 00:00:00;2022-01-17 00:00:00;AD;480;MOW;YKS;ВВЛ;;OFFLINE
2021-12-02 00:00:00;2022-01-07 00:00:00;AD;440;KVK;MOW;ВВЛ;;ONLINE
2021-12-15 00:00:00;2022-01-20 00:00:00;AD;170;MOW;UFA;ВВЛ;FFP;ONLINE
2021-11-03 00:00:00;2021-11-16 00:00:00;CHD;170;MOW;KUF;ВВЛ;;ONLINE
2021-10-29 00:00:00;2021-11-30 00:00:00;AD;640;UUD;MOW;ВВЛ;;OFFLINE
2021-10-30 00:00:00;2021-11-03 00:00:00;AD;410;TLK;OVB;ВВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-17 00:00:00;AD;600;KJA;FEG;МВЛ;;ONLINE
2021-10-29 00:00:00;2021-11-02 00:00:00;AD;260;MOW;PEE;ВВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-29 00:00:00;AD;140;KZN;MOW;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-15 00:00:00;AD;540;MOW;BLQ;МВЛ;FFP;ONLINE
2021-10-26 00:00:00;2021-11-02 00:00:00;INF;0;MOW;PEZ;ВВЛ;;ONLINE
2021-10-29 00:00:00;2021-11-15 00:00:00;AD;490;MOW;NUX;ВВЛ;FFP;OFFLINE
2021-11-09 00:00:00;2021-11-13 00:00:00;AD;640;OVB;UUS;ВВЛ;;OFFLINE
2021-10-29 00:00:00;2021-11-08 00:00:00;AD;380;KRR;MOW;ВВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-15 00:00:00;CHD;370;IKT;OVB;ВВЛ;;ONLINE
2021-11-12 00:00:00;2021-11-29 00:00:00;AD;500;BQS;OVB;ВВЛ;;OFFLINE
2021-11-06 00:00:00;2021-11-14 00:00:00;AD;480;OVB;KZN;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-11 00:00:00;AD;520;OVB;VVO;ВВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-22 00:00:00;INF;0;OVB;TOX;ВВЛ;;OFFLINE
2021-11-06 00:00:00;2021-11-14 00:00:00;AD;610;MOW;BTK;ВВЛ;FFP;ONLINE
2021-10-30 00:00:00;2021-11-21 00:00:00;AD;640;UUD;MOW;ВВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-09 00:00:00;AD;550;AER;MOW;ВВЛ;;ONLINE
2021-11-01 00:00:00;2021-11-10 00:00:00;AD;320;KJA;OVB;ВВЛ;;OFFLINE
2021-11-02 00:00:00;2021-11-03 00:00:00;AD;670;VVO;OVB;ВВЛ;;OFFLINE
2021-11-09 00:00:00;2021-11-16 00:00:00;AD;440;MOW;NJC;ВВЛ;;OFFLINE
2021-10-26 00:00:00;2021-11-13 00:00:00;AD;420;GOJ;OVB;ВВЛ;;OFFLINE
2021-11-21 00:00:00;2021-11-24 00:00:00;AD;180;OVB;NSK;ВВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-07 00:00:00;AD;270;MOW;KZN;ВВЛ;;ONLINE
2021-10-29 00:00:00;2021-11-20 00:00:00;CHD;190;MOW;KZN;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-12 00:00:00;AD;190;MOW;LED;ВВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-07 00:00:00;AD;220;MOW;LED;ВВЛ;FFP;ONLINE
2021-11-04 00:00:00;2021-11-10 00:00:00;AD;230;MOW;AYT;МВЛ;FFP;ONLINE
2021-11-04 00:00:00;2021-11-12 00:00:00;AD;500;MOW;UUD;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-26 00:00:00;AD;390;NSK;OVB;ВВЛ;FFP;ONLINE
2021-10-29 00:00:00;2021-11-03 00:00:00;AD;260;MOW;KUF;ВВЛ;;OFFLINE
2021-11-11 00:00:00;2021-11-14 00:00:00;AD;350;MOW;OVB;ВВЛ;;OFFLINE
2021-11-04 00:00:00;2021-11-05 00:00:00;AD;250;MOW;CEK;ВВЛ;;ONLINE
2021-11-04 00:00:00;2021-11-27 00:00:00;AD;370;CEK;MOW;ВВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-13 00:00:00;INF;70;MOW;OSS;МВЛ;;OFFLINE
2021-10-29 00:00:00;2021-11-12 00:00:00;AD;270;EGO;MOW;ВВЛ;;OFFLINE
2021-11-04 00:00:00;2021-11-06 00:00:00;AD;210;MOW;MMK;ВВЛ;FFP;ONLINE
2021-11-11 00:00:00;2021-11-19 00:00:00;AD;810;OVB;TLK;ВВЛ;;OFFLINE
2021-10-29 00:00:00;2021-11-10 00:00:00;AD;140;LED;MOW;ВВЛ;FFP;ONLINE
2021-11-07 00:00:00;2021-11-08 00:00:00;AD;340;KSQ;OVB;МВЛ;;OFFLINE
2021-10-30 00:00:00;2021-11-25 00:00:00;CHD;420;MOW;IKT;ВВЛ;;ONLINE
2021-11-04 00:00:00;2021-11-20 00:00:00;AD;310;OVB;SVX;ВВЛ;FFP;ONLINE
2021-11-03 00:00:00;2021-11-08 00:00:00;AD;450;OVB;SVX;ВВЛ;FFP;ONLINE
2021-11-03 00:00:00;2021-11-12 00:00:00;AD;570;BQS;OVB;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-08 00:00:00;AD;200;MOW;AAQ;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-09 00:00:00;AD;240;OMS;MOW;ВВЛ;FFP;ONLINE
2021-11-11 00:00:00;2021-11-20 00:00:00;AD;40;OVB;LED;ВВЛ;FFP;ONLINE
2021-11-12 00:00:00;2021-11-16 00:00:00;AD;230;MOW;UFA;ВВЛ;;OFFLINE
2021-11-04 00:00:00;2021-11-24 00:00:00;AD;340;VVO;KJA;ВВЛ;;ONLINE
2021-10-30 00:00:00;2021-11-10 00:00:00;AD;370;OVB;NUX;ВВЛ;;OFFLINE
2021-11-04 00:00:00;2021-11-10 00:00:00;CHD;340;OVB;NUX;ВВЛ;;ONLINE
2021-10-21 00:00:00;2021-11-17 00:00:00;AD;560;MOW;UUD;ВВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-10 00:00:00;AD;330;MOW;KZN;ВВЛ;;ONLINE
2021-11-11 00:00:00;2021-11-17 00:00:00;AD;110;MOW;PEE;ВВЛ;FFP;ONLINE
2021-11-04 00:00:00;2021-11-06 00:00:00;AD;380;OVB;AER;ВВЛ;;ONLINE
2021-10-29 00:00:00;2021-11-12 00:00:00;AD;220;MOW;KZN;ВВЛ;FFP;ONLINE
2021-10-29 00:00:00;2021-11-12 00:00:00;AD;220;MOW;KZN;ВВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-14 00:00:00;AD;250;CEK;MOW;ВВЛ;;OFFLINE
2021-10-30 00:00:00;2021-11-03 00:00:00;CHD;250;MOW;KGD;ВВЛ;;ONLINE
2021-11-04 00:00:00;2021-11-14 00:00:00;AD;300;MOW;GOJ;ВВЛ;;ONLINE
2021-10-21 00:00:00;2021-11-17 00:00:00;CHD;520;KQT;VOG;МВЛ;;ONLINE
2021-10-30 00:00:00;2021-11-08 00:00:00;AD;320;MOW;ASF;ВВЛ;FFP;ONLINE
2021-10-29 00:00:00;2021-11-09 00:00:00;AD;170;MOW;AAQ;ВВЛ;FFP;ONLINE
2021-10-31 00:00:00;2021-11-02 00:00:00;AD;590;MOW;HTA;ВВЛ;FFP;ONLINE
2021-10-26 00:00:00;2021-11-03 00:00:00;AD;240;SVX;MOW;ВВЛ;FFP;ONLINE
2021-10-30 00:00:00;2021-11-01 00:00:00;AD;500;MUC;MOW;МВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-17 00:00:00;AD;320;MOW;KEJ;ВВЛ;;ONLINE
2021-10-30 00:00:00;2021-11-14 00:00:00;AD;1030;MOW;NJC;ВВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-11 00:00:00;AD;260;GOJ;OSS;МВЛ;;OFFLINE
2021-11-11 00:00:00;2021-11-15 00:00:00;AD;490;NSK;MOW;ВВЛ;;OFFLINE
2021-10-27 00:00:00;2021-11-21 00:00:00;AD;440;MOW;IKT;ВВЛ;FFP;ONLINE
2021-10-30 00:00:00;2021-11-01 00:00:00;AD;270;MOW;CEK;ВВЛ;;OFFLINE
2021-11-04 00:00:00;2021-11-10 00:00:00;CHD;440;MOW;SSH;МВЛ;;ONLINE
2021-10-30 00:00:00;2021-11-20 00:00:00;AD;330;OVB;AER;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-15 00:00:00;AD;540;VOG;DYU;МВЛ;;ONLINE
2021-11-12 00:00:00;2021-11-16 00:00:00;AD;290;VOG;MOW;ВВЛ;;OFFLINE
2021-11-08 00:00:00;2021-11-10 00:00:00;CHD;510;UFA;SSH;МВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-11 00:00:00;AD;200;OVB;PKC;ВВЛ;FFP;ONLINE
2021-11-02 00:00:00;2021-11-10 00:00:00;AD;480;FEG;IKT;МВЛ;;OFFLINE
2021-11-06 00:00:00;2021-11-12 00:00:00;AD;130;ROV;MOW;ВВЛ;FFP;ONLINE
2021-10-22 00:00:00;2021-11-08 00:00:00;AD;270;MOW;AER;ВВЛ;;OFFLINE
2021-10-29 00:00:00;2021-11-01 00:00:00;AD;340;OVB;KJA;ВВЛ;FFP;OFFLINE
2021-10-30 00:00:00;2021-11-01 00:00:00;INF;0;MOW;AER;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-21 00:00:00;AD;260;MOW;OVB;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-30 00:00:00;AD;230;KEJ;MOW;ВВЛ;;OFFLINE
2021-11-01 00:00:00;2021-11-09 00:00:00;AD;220;MOW;KUF;ВВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-20 00:00:00;AD;350;UUS;VVO;ВВЛ;FFP;ONLINE
2021-11-16 00:00:00;2021-11-17 00:00:00;AD;290;OVB;OMS;ВВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-14 00:00:00;AD;410;TOF;MOW;ВВЛ;;ONLINE
2021-10-30 00:00:00;2021-11-11 00:00:00;AD;250;KRR;EVN;МВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-26 00:00:00;AD;310;SVX;OVB;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-08 00:00:00;AD;130;MOW;AER;ВВЛ;;ONLINE
2021-10-31 00:00:00;2021-11-03 00:00:00;AD;310;AYT;MOW;МВЛ;;OFFLINE
2021-10-21 00:00:00;2021-11-03 00:00:00;AD;670;OVB;VVO;ВВЛ;;OFFLINE
2021-10-30 00:00:00;2021-11-01 00:00:00;AD;260;CEK;MOW;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-11 00:00:00;AD;150;OVB;BAX;ВВЛ;FFP;ONLINE
2021-10-30 00:00:00;2021-11-27 00:00:00;CHD;200;ROV;MOW;ВВЛ;;ONLINE
2021-11-07 00:00:00;2021-11-19 00:00:00;AD;520;BQS;OVB;ВВЛ;FFP;ONLINE
2021-10-30 00:00:00;2021-11-04 00:00:00;AD;150;LED;MOW;ВВЛ;FFP;ONLINE
2021-11-05 00:00:00;2021-11-22 00:00:00;AD;460;LBD;OVB;МВЛ;;OFFLINE
2021-11-08 00:00:00;2021-11-10 00:00:00;AD;300;CEK;MOW;ВВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-28 00:00:00;AD;410;MOW;TOF;ВВЛ;;ONLINE
2021-11-08 00:00:00;2021-11-17 00:00:00;AD;340;UUS;VVO;ВВЛ;;OFFLINE
2021-11-11 00:00:00;2021-11-11 00:00:00;AD;370;MOW;KRR;ВВЛ;;ONLINE
2021-10-22 00:00:00;2021-11-05 00:00:00;AD;710;DXB;OVB;МВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-27 00:00:00;AD;570;OVB;IKT;ВВЛ;FFP;OFFLINE
2021-11-08 00:00:00;2021-11-09 00:00:00;AD;240;MOW;LED;ВВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-15 00:00:00;AD;220;ROV;MOW;ВВЛ;FFP;ONLINE
2021-11-16 00:00:00;2021-11-22 00:00:00;AD;530;OVB;FEG;МВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-11 00:00:00;AD;260;KUF;MOW;ВВЛ;FFP;OFFLINE
2021-10-30 00:00:00;2021-11-09 00:00:00;AD;140;KRR;MOW;ВВЛ;;OFFLINE
2021-11-01 00:00:00;2021-11-03 00:00:00;AD;330;BAK;ASF;МВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-19 00:00:00;CHD;240;ROV;MOW;ВВЛ;;ONLINE
2021-10-27 00:00:00;2021-11-08 00:00:00;AD;830;MOW;BAX;ВВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-14 00:00:00;AD;610;YKS;MOW;ВВЛ;;ONLINE
2021-11-07 00:00:00;2021-11-10 00:00:00;AD;520;ROM;MOW;МВЛ;FFP;ONLINE
2021-10-30 00:00:00;2021-11-13 00:00:00;AD;200;GOJ;MOW;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-15 00:00:00;AD;210;MOW;VOZ;ВВЛ;FFP;ONLINE
2021-11-05 00:00:00;2021-11-06 00:00:00;AD;640;LED;OVB;ВВЛ;FFP;ONLINE
2021-11-09 00:00:00;2021-11-10 00:00:00;AD;270;OVB;OMS;ВВЛ;;OFFLINE
2021-11-07 00:00:00;2021-11-13 00:00:00;AD;280;AER;MOW;ВВЛ;FFP;ONLINE
2021-10-30 00:00:00;2021-11-03 00:00:00;AD;270;VOG;EVN;МВЛ;;OFFLINE
2021-10-31 00:00:00;2021-11-14 00:00:00;AD;1140;VVO;SEL;МВЛ;;ONLINE
2021-11-09 00:00:00;2021-11-24 00:00:00;AD;280;OVB;SIP;ВВЛ;FFP;ONLINE
2021-11-02 00:00:00;2021-11-03 00:00:00;AD;590;ALA;MOW;МВЛ;;OFFLINE
2021-11-07 00:00:00;2021-11-10 00:00:00;AD;220;KZN;MOW;ВВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-26 00:00:00;AD;190;MOW;KUF;ВВЛ;FFP;ONLINE
2021-10-31 00:00:00;2021-11-03 00:00:00;AD;220;KZN;MOW;ВВЛ;FFP;ONLINE
2021-11-07 00:00:00;2021-11-29 00:00:00;AD;490;MOW;OVB;ВВЛ;;OFFLINE
2021-11-07 00:00:00;2021-11-29 00:00:00;AD;400;MOW;IKT;ВВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-11 00:00:00;AD;270;MOW;KZN;ВВЛ;;ONLINE
2021-11-06 00:00:00;2021-11-06 00:00:00;AD;110;LED;MOW;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-06 00:00:00;AD;150;OVB;LED;ВВЛ;;ONLINE
2021-11-18 00:00:00;2021-11-19 00:00:00;AD;280;UFA;OVB;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-27 00:00:00;AD;110;MOW;KUF;ВВЛ;;OFFLINE
2021-11-07 00:00:00;2021-11-12 00:00:00;AD;620;OVB;UUS;ВВЛ;;OFFLINE
2021-10-27 00:00:00;2021-11-14 00:00:00;CHD;230;MOW;KGD;ВВЛ;FFP;ONLINE
2021-11-15 00:00:00;2021-11-16 00:00:00;AD;370;ROV;OVB;ВВЛ;FFP;ONLINE
2021-10-31 00:00:00;2021-11-28 00:00:00;AD;340;IKT;FRU;МВЛ;FFP;OFFLINE
2021-10-28 00:00:00;2021-11-02 00:00:00;AD;530;VOG;LBD;МВЛ;;OFFLINE
2021-11-05 00:00:00;2021-11-08 00:00:00;AD;500;KSQ;OVB;МВЛ;;ONLINE
2021-11-11 00:00:00;2021-11-22 00:00:00;AD;310;SVX;MOW;ВВЛ;;OFFLINE
2021-10-28 00:00:00;2021-11-16 00:00:00;AD;430;VOG;LBD;МВЛ;;OFFLINE
2021-11-09 00:00:00;2021-11-11 00:00:00;AD;380;MOW;MCX;ВВЛ;;OFFLINE
2021-11-11 00:00:00;2021-11-20 00:00:00;AD;50;OVB;MOW;ВВЛ;FFP;ONLINE
2021-11-11 00:00:00;2021-11-24 00:00:00;AD;310;OMS;OVB;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-29 00:00:00;AD;180;OVB;OMS;ВВЛ;;ONLINE
2021-10-31 00:00:00;2021-11-02 00:00:00;AD;210;VOZ;MOW;ВВЛ;FFP;ONLINE
2021-11-07 00:00:00;2021-11-10 00:00:00;AD;170;MOW;KRR;ВВЛ;;OFFLINE
2021-11-07 00:00:00;2021-11-29 00:00:00;AD;180;GOJ;MOW;ВВЛ;FFP;ONLINE
2021-11-11 00:00:00;2021-11-15 00:00:00;AD;240;VVO;UUS;ВВЛ;FFP;ONLINE
2021-11-08 00:00:00;2021-11-08 00:00:00;AD;230;MOW;MRV;ВВЛ;;ONLINE
2021-11-08 00:00:00;2021-11-13 00:00:00;AD;280;PEZ;MOW;ВВЛ;;ONLINE
2021-11-11 00:00:00;2021-11-15 00:00:00;AD;230;MOW;KRR;ВВЛ;;OFFLINE
2021-11-07 00:00:00;2021-11-12 00:00:00;AD;170;MCX;MOW;ВВЛ;;ONLINE
2021-10-30 00:00:00;2021-11-05 00:00:00;CHD;370;SIP;MOW;ВВЛ;;ONLINE
2021-10-29 00:00:00;2021-11-01 00:00:00;AD;420;OVB;NSK;ВВЛ;;OFFLINE
2021-11-11 00:00:00;2021-11-18 00:00:00;AD;430;YKS;OVB;ВВЛ;FFP;OFFLINE
2021-10-22 00:00:00;2021-11-07 00:00:00;AD;520;SIP;MOW;ВВЛ;FFP;ONLINE
2021-11-08 00:00:00;2021-11-16 00:00:00;AD;330;MOW;HAJ;МВЛ;;OFFLINE
2021-11-11 00:00:00;2021-11-14 00:00:00;AD;400;NJC;MOW;ВВЛ;;OFFLINE
2021-10-22 00:00:00;2021-11-14 00:00:00;AD;310;MOW;ROV;ВВЛ;;ONLINE
2021-11-10 00:00:00;2021-11-14 00:00:00;AD;420;IKT;LED;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-08 00:00:00;AD;560;FEG;OVB;МВЛ;;OFFLINE
2021-11-06 00:00:00;2021-11-24 00:00:00;AD;510;VVO;KJA;ВВЛ;;ONLINE
2021-11-13 00:00:00;2021-11-14 00:00:00;AD;150;PKC;OVB;ВВЛ;FFP;ONLINE
2021-10-29 00:00:00;2021-11-02 00:00:00;AD;480;MOW;IKT;ВВЛ;;OFFLINE
2021-11-01 00:00:00;2021-11-24 00:00:00;AD;280;OMS;MOW;ВВЛ;FFP;OFFLINE
2021-10-31 00:00:00;2021-11-02 00:00:00;AD;600;NSK;OVB;ВВЛ;;ONLINE
2021-11-12 00:00:00;2021-11-15 00:00:00;AD;640;UUS;OVB;ВВЛ;;OFFLINE
2021-10-22 00:00:00;2021-11-05 00:00:00;AD;170;MOW;ULY;ВВЛ;;ONLINE
2021-10-31 00:00:00;2021-11-20 00:00:00;AD;210;MOW;ROV;ВВЛ;FFP;ONLINE
2021-11-06 00:00:00;2021-11-27 00:00:00;AD;170;MRV;MOW;ВВЛ;;OFFLINE
2021-11-02 00:00:00;2021-11-04 00:00:00;AD;470;OVB;EVN;МВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-21 00:00:00;AD;300;MOW;CEK;ВВЛ;FFP;ONLINE
2021-11-02 00:00:00;2021-11-04 00:00:00;AD;180;MOW;NJC;ВВЛ;FFP;ONLINE
2021-10-31 00:00:00;2021-11-05 00:00:00;AD;370;MOW;OVB;ВВЛ;FFP;OFFLINE
2021-11-06 00:00:00;2021-11-06 00:00:00;AD;460;MOW;KJA;ВВЛ;FFP;OFFLINE
2021-11-08 00:00:00;2021-11-10 00:00:00;AD;160;ULY;MOW;ВВЛ;FFP;ONLINE
2021-10-31 00:00:00;2021-11-19 00:00:00;AD;240;SIP;MOW;ВВЛ;;ONLINE
2021-10-31 00:00:00;2021-11-20 00:00:00;AD;590;HTA;MOW;ВВЛ;FFP;ONLINE
2021-10-27 00:00:00;2021-11-08 00:00:00;AD;510;UGC;KUF;МВЛ;;ONLINE
2021-11-09 00:00:00;2021-11-28 00:00:00;AD;110;PEE;MOW;ВВЛ;FFP;ONLINE
2021-10-22 00:00:00;2021-11-03 00:00:00;AD;610;LBD;GOJ;МВЛ;;ONLINE
2021-10-28 00:00:00;2021-11-01 00:00:00;AD;270;ROV;MOW;ВВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-25 00:00:00;AD;230;KVK;MOW;ВВЛ;;ONLINE
2021-10-31 00:00:00;2021-11-02 00:00:00;CHD;200;ROV;MOW;ВВЛ;;ONLINE
2021-11-11 00:00:00;2021-11-28 00:00:00;AD;260;KGD;MOW;ВВЛ;FFP;ONLINE
2021-10-27 00:00:00;2021-11-05 00:00:00;AD;640;MOW;MJZ;ВВЛ;;OFFLINE
2021-11-08 00:00:00;2021-11-24 00:00:00;AD;150;MOW;KRR;ВВЛ;FFP;ONLINE
2021-10-31 00:00:00;2021-11-02 00:00:00;AD;460;MOW;BTK;ВВЛ;FFP;ONLINE
2021-10-28 00:00:00;2021-11-30 00:00:00;AD;340;VVO;UUS;ВВЛ;;OFFLINE
2021-10-22 00:00:00;2021-11-10 00:00:00;AD;140;STW;MOW;ВВЛ;FFP;ONLINE
2021-11-09 00:00:00;2021-11-15 00:00:00;AD;200;MRV;MOW;ВВЛ;;OFFLINE
2021-11-10 00:00:00;2021-11-17 00:00:00;AD;260;OVB;LED;ВВЛ;FFP;ONLINE
2021-11-01 00:00:00;2021-11-05 00:00:00;AD;400;MOW;OVB;ВВЛ;FFP;ONLINE
2021-11-01 00:00:00;2021-11-01 00:00:00;AD;260;MOW;VOZ;ВВЛ;FFP;ONLINE
2021-11-02 00:00:00;2021-11-04 00:00:00;AD;810;GDX;OVB;ВВЛ;;OFFLINE
2021-11-01 00:00:00;2021-11-01 00:00:00;AD;240;MOW;MCX;ВВЛ;;OFFLINE
2021-11-01 00:00:00;2021-11-05 00:00:00;AD;690;UUD;MOW;ВВЛ;FFP;ONLINE
2021-10-28 00:00:00;2021-11-18 00:00:00;CHD;450;OSS;OVB;МВЛ;;ONLINE
2021-11-06 00:00:00;2021-11-09 00:00:00;AD;490;OVB;DYU;МВЛ;;OFFLINE
2021-10-23 00:00:00;2021-11-23 00:00:00;AD;750;MOW;BTK;ВВЛ;FFP;ONLINE
2021-11-11 00:00:00;2021-11-15 00:00:00;AD;400;MOW;MQF;ВВЛ;FFP;OFFLINE
2021-11-08 00:00:00;2021-11-09 00:00:00;AD;340;MOW;BAX;ВВЛ;;OFFLINE
2021-11-02 00:00:00;2021-11-03 00:00:00;AD;220;UFA;MOW;ВВЛ;;OFFLINE
2021-11-11 00:00:00;2021-11-14 00:00:00;AD;210;KUF;MOW;ВВЛ;;ONLINE
2021-11-08 00:00:00;2021-11-13 00:00:00;AD;440;MOW;KRR;ВВЛ;FFP;OFFLINE
2021-11-01 00:00:00;2021-11-01 00:00:00;AD;400;MOW;OVB;ВВЛ;FFP;ONLINE
2021-11-12 00:00:00;2021-11-19 00:00:00;AD;190;MOW;LED;ВВЛ;;OFFLINE
2021-11-03 00:00:00;2021-11-07 00:00:00;AD;590;MOW;NUX;ВВЛ;;OFFLINE
2021-11-07 00:00:00;2021-11-13 00:00:00;AD;210;ABA;OVB;ВВЛ;FFP;ONLINE
2021-11-11 00:00:00;2021-11-22 00:00:00;AD;330;AER;IKT;ВВЛ;FFP;ONLINE
2021-11-01 00:00:00;2021-11-21 00:00:00;AD;450;IKT;LED;ВВЛ;FFP;ONLINE
2021-10-28 00:00:00;2021-11-11 00:00:00;AD;370;MOW;PFO;МВЛ;FFP;ONLINE
2021-11-08 00:00:00;2021-11-13 00:00:00;AD;310;KRR;MOW;ВВЛ;;OFFLINE
2021-11-08 00:00:00;2021-11-13 00:00:00;AD;170;ASF;MOW;ВВЛ;FFP;ONLINE
2021-11-08 00:00:00;2021-11-23 00:00:00;AD;490;MOW;RGK;ВВЛ;FFP;OFFLINE
2021-11-07 00:00:00;2021-11-29 00:00:00;AD;210;MOW;CEK;ВВЛ;FFP;ONLINE
2021-11-10 00:00:00;2021-11-13 00:00:00;AD;0;IKT;VVO;ВВЛ;;OFFLINE
2021-11-08 00:00:00;2021-11-12 00:00:00;AD;320;KZN;MOW;ВВЛ;;OFFLINE
2021-11-01 00:00:00;2021-11-07 00:00:00;AD;490;MOW;SSH;МВЛ;FFP;ONLINE
2021-11-08 00:00:00;2021-11-09 00:00:00;AD;220;MOW;KUF;ВВЛ;;OFFLINE
2021-11-08 00:00:00;2021-11-15 00:00:00;AD;190;MOW;LED;ВВЛ;;ONLINE
