Region_id;Country_id;Item_id;Sales Channel;Order ID;Pay Date;Units Sold;Unit Price;Unit Cost
7;95;11;2;76536;29.03.2021;5960;152.58;97.44
3;33;11;1;21392;01.03.2021;3287;152.58;97.44
7;166;2;1;64242;21.03.2021;6420;255.28;159.42
1;31;10;2;96497;26.03.2021;6771;47.45;31.79
4;128;7;2;16600;29.03.2021;2782;154.06;90.93
1;25;9;2;45024;04.03.2021;4927;81.73;56.67
1;85;7;1;49273;22.03.2021;710;154.06;90.93
7;140;12;1;38885;10.03.2021;9667;109.28;35.84
1;21;6;1;30426;08.03.2021;8366;9.33;6.92
1;98;2;2;92496;10.03.2021;5407;255.28;159.42
2;126;5;1;30723;24.03.2021;6417;437.20;263.33
4;154;12;2;62769;06.03.2021;9059;109.28;35.84
7;145;10;1;53327;16.03.2021;8025;47.45;31.79
5;11;6;1;99121;29.03.2021;39;9.33;6.92
7;153;11;2;33904;29.03.2021;8856;152.58;97.44
4;73;6;2;13463;29.03.2021;261;9.33;6.92
4;105;7;1;20616;25.03.2021;7072;154.06;90.93
7;26;3;1;90211;25.03.2021;4137;421.89;364.69
5;83;8;2;84128;12.03.2021;3338;651.21;524.96
7;163;8;2;96278;18.03.2021;8584;651.21;524.96
1;155;10;1;47604;08.03.2021;818;47.45;31.79
1;120;4;1;91079;18.03.2021;3013;205.70;117.11
4;40;6;1;26708;05.03.2021;5176;9.33;6.92
4;128;8;2;66527;16.03.2021;9341;651.21;524.96
4;19;12;2;69604;01.03.2021;4576;109.28;35.84
7;5;4;1;37037;24.03.2021;1979;205.70;117.11
7;28;3;1;66957;06.03.2021;9682;421.89;364.69
4;132;3;1;39523;14.03.2021;7844;421.89;364.69
4;105;5;2;21929;11.03.2021;3658;437.20;263.33
2;8;11;1;43399;22.03.2021;6349;152.58;97.44
7;24;7;2;50186;20.03.2021;2169;154.06;90.93
4;40;10;1;40578;15.03.2021;9407;47.45;31.79
7;156;6;2;19891;04.03.2021;3378;9.33;6.92
5;150;3;1;45475;02.03.2021;1433;421.89;364.69
7;30;2;2;91709;11.03.2021;7950;255.28;159.42
4;128;10;2;95004;25.03.2021;9341;47.45;31.79
1;98;8;1;88803;07.03.2021;9048;651.21;524.96
1;69;7;1;68580;27.03.2021;2545;154.06;90.93
5;45;11;1;36838;17.03.2021;2337;152.58;97.44
5;170;1;2;48115;05.03.2021;2959;668.27;502.54
4;93;1;1;73977;21.03.2021;5980;668.27;502.54
7;24;3;1;48024;11.03.2021;4998;421.89;364.69
4;143;10;1;90885;30.03.2021;642;47.45;31.79
1;162;7;1;15222;27.03.2021;5574;154.06;90.93
4;19;7;1;90726;22.03.2021;9487;154.06;90.93
3;66;6;1;99122;25.03.2021;4103;9.33;6.92
1;120;3;2;99164;03.03.2021;8178;421.89;364.69
4;133;6;1;21638;06.03.2021;2498;9.33;6.92
5;1;1;2;74362;03.03.2021;4881;668.27;502.54
5;141;11;1;67185;01.03.2021;5174;152.58;97.44
4;4;11;1;86986;19.03.2021;258;152.58;97.44
7;32;3;1;92676;15.03.2021;9044;421.89;364.69
4;57;11;2;50198;26.03.2021;7474;152.58;97.44
2;101;8;1;67526;30.03.2021;3522;651.21;524.96
3;16;4;1;79663;08.03.2021;2194;205.70;117.11
5;150;8;2;73648;06.03.2021;524;651.21;524.96
4;53;2;2;43546;04.03.2021;2580;255.28;159.42
5;1;6;1;35457;12.03.2021;4461;9.33;6.92
4;49;9;1;12510;23.03.2021;9298;81.73;56.67
4;133;6;1;79866;18.03.2021;2250;9.33;6.92
4;148;3;2;79719;07.03.2021;5510;421.89;364.69
5;171;3;1;86291;06.03.2021;3303;421.89;364.69
2;168;8;1;90837;07.03.2021;6883;651.21;524.96
7;99;4;1;46644;05.03.2021;9535;205.70;117.11
5;141;3;2;94029;08.03.2021;1578;421.89;364.69
7;20;3;1;65340;10.03.2021;5360;421.89;364.69
7;185;11;2;69958;13.03.2021;261;152.58;97.44
3;169;5;2;89293;26.03.2021;7692;437.20;263.33
2;116;5;1;21788;15.03.2021;6095;437.20;263.33
7;96;7;1;87917;29.03.2021;5945;154.06;90.93
6;104;4;2;65184;25.03.2021;4745;205.70;117.11
4;94;11;1;53126;29.03.2021;2033;152.58;97.44
1;107;11;1;68310;12.03.2021;4375;152.58;97.44
1;152;7;2;89334;21.03.2021;370;154.06;90.93
5;176;8;1;11829;14.03.2021;5648;651.21;524.96
4;159;5;2;53456;30.03.2021;7871;437.20;263.33
1;18;1;2;78906;25.03.2021;1729;668.27;502.54
7;118;9;1;94905;04.03.2021;3948;81.73;56.67
4;147;2;1;25205;06.03.2021;8282;255.28;159.42
4;40;3;1;25595;26.03.2021;517;421.89;364.69
1;179;11;1;78890;08.03.2021;3471;152.58;97.44
6;178;8;1;39940;25.03.2021;1992;651.21;524.96
3;76;4;2;40625;08.03.2021;7959;205.70;117.11
4;9;10;1;84855;12.03.2021;5286;47.45;31.79
7;153;9;1;93573;18.03.2021;4912;81.73;56.67
3;61;4;1;39754;08.03.2021;9813;205.70;117.11
1;98;11;1;83400;02.03.2021;9993;152.58;97.44
7;89;12;2;76550;01.03.2021;7488;109.28;35.84
3;135;4;2;58269;27.03.2021;1366;205.70;117.11
4;91;1;2;29657;05.03.2021;2724;668.27;502.54
5;170;3;1;88844;04.03.2021;9694;421.89;364.69
5;150;5;1;25991;20.03.2021;2437;437.20;263.33
7;112;1;2;88289;20.03.2021;8144;668.27;502.54
4;57;3;1;34964;05.03.2021;6039;421.89;364.69
3;6;6;2;82269;14.03.2021;2377;9.33;6.92
1;120;8;2;48491;30.03.2021;5445;651.21;524.96
7;140;3;1;28947;05.03.2021;559;421.89;364.69
7;145;12;2;80986;17.03.2021;5069;109.28;35.84
4;86;8;1;88987;27.03.2021;3353;651.21;524.96
3;66;12;1;79363;27.03.2021;1824;109.28;35.84
1;155;11;2;85554;01.03.2021;3924;152.58;97.44
4;54;1;1;13035;14.03.2021;5126;668.27;502.54
5;71;5;1;44312;02.03.2021;7935;437.20;263.33
4;56;6;2;53918;05.03.2021;6888;9.33;6.92
1;25;11;2;13424;07.03.2021;3551;152.58;97.44
5;78;8;2;36426;01.03.2021;1524;651.21;524.96
4;19;12;1;63554;07.03.2021;1436;109.28;35.84
7;17;7;1;87471;14.03.2021;5948;154.06;90.93
2;138;1;1;17868;05.03.2021;4753;668.27;502.54
7;103;6;1;86468;02.03.2021;9575;9.33;6.92
5;78;6;2;82028;22.03.2021;9167;9.33;6.92
2;116;2;2;25332;13.03.2021;4317;255.28;159.42
4;75;12;2;34199;03.03.2021;2842;109.28;35.84
3;117;7;2;98477;27.03.2021;4591;154.06;90.93
5;141;4;1;35045;10.03.2021;6442;205.70;117.11
3;125;1;1;72815;09.03.2021;7308;668.27;502.54
7;5;4;1;87730;23.03.2021;3131;205.70;117.11
1;69;2;1;97763;16.03.2021;1885;255.28;159.42
7;134;6;2;37918;03.03.2021;8573;9.33;6.92
1;155;8;2;75233;14.03.2021;233;651.21;524.96
5;90;2;2;23773;06.03.2021;932;255.28;159.42
4;100;8;2;19639;22.03.2021;6769;651.21;524.96
4;105;5;1;25960;10.03.2021;873;437.20;263.33
7;80;3;1;57896;15.03.2021;8405;421.89;364.69
4;105;1;1;47641;29.03.2021;1558;668.27;502.54
5;123;12;2;69418;24.03.2021;4556;109.28;35.84
4;82;2;1;24482;28.03.2021;8653;255.28;159.42
1;152;5;2;46119;11.03.2021;7136;437.20;263.33
7;47;7;1;94646;18.03.2021;321;154.06;90.93
7;112;7;2;92413;13.03.2021;558;154.06;90.93
1;179;11;2;58798;25.03.2021;7227;152.58;97.44
4;54;9;2;65214;25.03.2021;1738;81.73;56.67
4;181;6;2;10101;03.03.2021;2534;9.33;6.92
3;169;6;2;23935;17.03.2021;88;9.33;6.92
1;98;4;2;64220;23.03.2021;1906;205.70;117.11
1;152;4;1;50492;05.03.2021;7524;205.70;117.11
5;122;9;1;89318;27.03.2021;3509;81.73;56.67
1;127;12;1;69298;30.03.2021;8459;109.28;35.84
3;66;11;1;66060;10.03.2021;8005;152.58;97.44
3;42;12;2;27267;05.03.2021;9807;109.28;35.84
5;90;9;1;87610;30.03.2021;8558;81.73;56.67
3;16;5;1;73814;21.03.2021;982;437.20;263.33
5;10;7;2;89632;08.03.2021;834;154.06;90.93
4;54;11;1;20851;07.03.2021;3899;152.58;97.44
7;167;8;1;30289;11.03.2021;2995;651.21;524.96
4;133;9;1;62794;28.03.2021;2971;81.73;56.67
1;155;11;1;70247;26.03.2021;5706;152.58;97.44
7;50;1;1;56557;30.03.2021;5112;668.27;502.54
7;32;8;2;32668;18.03.2021;2132;651.21;524.96
5;122;6;2;61553;29.03.2021;9737;9.33;6.92
7;153;9;1;33217;26.03.2021;7935;81.73;56.67
5;78;7;1;69697;26.03.2021;8760;154.06;90.93
1;77;1;1;30059;21.03.2021;1280;668.27;502.54
5;109;8;1;95402;23.03.2021;6594;651.21;524.96
7;151;1;1;93857;11.03.2021;2832;668.27;502.54
1;107;4;1;85583;01.03.2021;154;205.70;117.11
4;14;8;2;47775;12.03.2021;5754;651.21;524.96
7;142;7;2;99654;09.03.2021;8854;154.06;90.93
4;148;8;1;97477;05.03.2021;5710;651.21;524.96
7;112;5;2;39529;22.03.2021;4608;437.20;263.33
7;156;2;2;21127;12.03.2021;864;255.28;159.42
3;165;5;1;99621;15.03.2021;1829;437.20;263.33
5;1;4;2;69390;07.03.2021;1881;205.70;117.11
7;119;12;1;46846;17.03.2021;7432;109.28;35.84
5;109;3;2;65430;01.03.2021;1925;421.89;364.69
7;34;4;2;30616;12.03.2021;832;205.70;117.11
5;160;12;1;34910;14.03.2021;6659;109.28;35.84
4;177;4;1;42847;11.03.2021;3941;205.70;117.11
7;24;5;2;25995;07.03.2021;4247;437.20;263.33
7;58;8;1;97952;07.03.2021;1175;651.21;524.96
5;78;12;2;19348;24.03.2021;5355;109.28;35.84
4;2;3;2;52845;01.03.2021;9447;421.89;364.69
7;30;6;1;18134;18.03.2021;3145;9.33;6.92
1;107;7;2;56940;09.03.2021;8171;154.06;90.93
4;82;6;2;48017;10.03.2021;3281;9.33;6.92
4;158;2;2;12151;22.03.2021;9262;255.28;159.42
7;24;10;1;67161;26.03.2021;3929;47.45;31.79
1;107;4;2;22893;15.03.2021;7132;205.70;117.11
5;170;8;1;56229;27.03.2021;5752;651.21;524.96
3;76;10;1;36080;15.03.2021;8698;47.45;31.79
1;31;3;2;18387;13.03.2021;1913;421.89;364.69
5;71;11;2;21125;22.03.2021;3372;152.58;97.44
5;72;1;1;69298;28.03.2021;8078;668.27;502.54
1;77;3;1;59942;21.03.2021;3068;421.89;364.69
1;179;4;1;77126;09.03.2021;2410;205.70;117.11
7;58;12;1;76947;27.03.2021;2201;109.28;35.84
3;36;2;2;22535;08.03.2021;5573;255.28;159.42
5;3;10;2;19051;06.03.2021;7685;47.45;31.79
4;105;2;1;88689;08.03.2021;731;255.28;159.42
5;170;5;1;35671;22.03.2021;8934;437.20;263.33
7;144;12;1;31253;21.03.2021;3548;109.28;35.84
4;67;8;2;28720;14.03.2021;7861;651.21;524.96
4;15;8;2;78389;09.03.2021;2189;651.21;524.96
1;120;7;2;12611;15.03.2021;8881;154.06;90.93
4;100;4;1;30764;04.03.2021;7317;205.70;117.11
1;127;5;2;24259;30.03.2021;8908;437.20;263.33
5;10;3;1;71540;02.03.2021;2097;421.89;364.69
3;13;7;1;33079;04.03.2021;7357;154.06;90.93
7;23;6;1;46381;22.03.2021;2192;9.33;6.92
7;50;3;2;30983;05.03.2021;6140;421.89;364.69
4;93;3;1;93452;30.03.2021;5767;421.89;364.69
5;87;8;1;32387;14.03.2021;9673;651.21;524.96
1;70;8;1;13417;20.03.2021;3486;651.21;524.96
7;39;3;2;74203;28.03.2021;4868;421.89;364.69
4;132;12;2;79439;09.03.2021;8512;109.28;35.84
4;59;11;1;35848;28.03.2021;1141;152.58;97.44
7;163;10;1;47183;13.03.2021;6510;47.45;31.79
4;100;8;1;89233;10.03.2021;406;651.21;524.96
7;41;6;2;54813;11.03.2021;5644;9.33;6.92
4;129;11;1;68774;10.03.2021;7075;152.58;97.44
7;5;11;1;82994;14.03.2021;6578;152.58;97.44
5;183;9;1;11384;19.03.2021;8064;81.73;56.67
3;62;8;2;44888;15.03.2021;2476;651.21;524.96
7;167;1;1;66478;29.03.2021;2787;668.27;502.54
7;50;3;1;56160;24.03.2021;9002;421.89;364.69
3;137;2;2;45969;10.03.2021;3157;255.28;159.42
4;158;8;2;74974;21.03.2021;4320;651.21;524.96
1;98;8;2;54272;25.03.2021;3589;651.21;524.96
3;6;4;1;81994;03.03.2021;9094;205.70;117.11
2;168;4;1;38301;26.03.2021;997;205.70;117.11
7;110;7;2;80385;25.03.2021;6489;154.06;90.93
4;94;7;2;57469;10.03.2021;4794;154.06;90.93
4;148;12;1;95810;01.03.2021;2168;109.28;35.84
7;20;2;1;13692;29.03.2021;6896;255.28;159.42
2;149;9;2;86433;02.03.2021;4295;81.73;56.67
4;22;12;1;11382;03.03.2021;1715;109.28;35.84
2;124;11;1;32919;18.03.2021;3535;152.58;97.44
1;164;10;2;87454;02.03.2021;6166;47.45;31.79
4;67;7;1;28431;15.03.2021;3051;154.06;90.93
5;45;12;2;31322;27.03.2021;9663;109.28;35.84
4;73;3;1;98633;03.03.2021;8507;421.89;364.69
7;48;5;2;14900;29.03.2021;4120;437.20;263.33
4;92;1;1;21691;29.03.2021;8068;668.27;502.54
4;91;1;2;52603;08.03.2021;3951;668.27;502.54
1;182;10;1;48267;29.03.2021;2398;47.45;31.79
2;81;11;2;91344;25.03.2021;6071;152.58;97.44
4;154;2;1;91526;09.03.2021;4661;255.28;159.42
4;92;1;2;10536;23.03.2021;9893;668.27;502.54
3;169;7;1;87131;04.03.2021;521;154.06;90.93
1;161;5;1;72096;12.03.2021;7331;437.20;263.33
1;79;8;2;83247;19.03.2021;8141;651.21;524.96
3;61;2;2;20435;02.03.2021;2799;255.28;159.42
4;40;4;1;60539;18.03.2021;8186;205.70;117.11
7;23;8;2;72469;10.03.2021;3212;651.21;524.96
4;121;5;2;22169;03.03.2021;3820;437.20;263.33
4;75;12;2;17612;25.03.2021;7984;109.28;35.84
3;33;5;2;83803;30.03.2021;708;437.20;263.33
1;69;11;1;27777;05.03.2021;9028;152.58;97.44
1;172;8;1;23603;21.03.2021;7012;651.21;524.96
5;11;7;2;27379;06.03.2021;759;154.06;90.93
7;89;2;2;92235;26.03.2021;3398;255.28;159.42
3;42;9;2;53331;29.03.2021;90;81.73;56.67
4;147;3;2;22862;11.03.2021;3028;421.89;364.69
4;53;11;1;75049;07.03.2021;6436;152.58;97.44
4;82;1;1;21148;22.03.2021;1569;668.27;502.54
7;48;10;1;84445;21.03.2021;1711;47.45;31.79
2;44;9;1;45257;16.03.2021;7182;81.73;56.67
4;49;3;1;95934;27.03.2021;329;421.89;364.69
7;63;8;2;75854;19.03.2021;533;651.21;524.96
7;185;2;1;56430;20.03.2021;9204;255.28;159.42
7;140;10;2;26103;18.03.2021;4785;47.45;31.79
6;104;9;2;25347;27.03.2021;7750;81.73;56.67
4;53;9;1;11667;02.03.2021;5603;81.73;56.67
4;158;4;1;84599;06.03.2021;7881;205.70;117.11
7;20;1;2;80711;28.03.2021;1151;668.27;502.54
4;67;6;2;68600;11.03.2021;4011;9.33;6.92
4;175;6;2;33898;21.03.2021;2092;9.33;6.92
2;8;8;2;14265;18.03.2021;3055;651.21;524.96
7;89;2;2;54393;28.03.2021;1591;255.28;159.42
5;123;12;1;71007;01.03.2021;4425;109.28;35.84
7;26;1;1;77860;29.03.2021;5312;668.27;502.54
3;16;5;1;50740;10.03.2021;37;437.20;263.33
3;76;6;1;62463;15.03.2021;1419;9.33;6.92
4;159;7;2;57878;11.03.2021;4305;154.06;90.93
4;2;2;2;78865;09.03.2021;575;255.28;159.42
7;140;1;2;39336;16.03.2021;4141;668.27;502.54
3;13;1;2;40232;16.03.2021;5946;668.27;502.54
3;135;5;2;54527;15.03.2021;8962;437.20;263.33
7;20;1;2;62227;03.03.2021;3194;668.27;502.54
5;71;10;1;95366;19.03.2021;680;47.45;31.79
1;69;7;1;13014;02.03.2021;485;154.06;90.93
1;21;3;1;86267;20.03.2021;3709;421.89;364.69
4;15;1;1;53257;18.03.2021;8482;668.27;502.54
2;51;7;2;64143;11.03.2021;4964;154.06;90.93
4;94;3;1;96120;05.03.2021;349;421.89;364.69
1;77;9;1;88410;18.03.2021;3860;81.73;56.67
3;6;7;2;77267;09.03.2021;1751;154.06;90.93
3;36;4;2;60980;30.03.2021;2308;205.70;117.11
1;179;8;1;44863;14.03.2021;850;651.21;524.96
1;164;3;1;86267;17.03.2021;4725;421.89;364.69
7;119;11;1;69572;09.03.2021;8313;152.58;97.44
4;133;7;1;21187;21.03.2021;8024;154.06;90.93
3;46;7;1;64556;21.03.2021;7301;154.06;90.93
7;23;1;1;15153;09.03.2021;1619;668.27;502.54
3;33;8;1;55482;05.03.2021;3481;651.21;524.96
1;70;7;1;60079;08.03.2021;7424;154.06;90.93
5;87;8;1;90512;21.03.2021;5015;651.21;524.96
1;127;4;1;80379;11.03.2021;9852;205.70;117.11
5;3;7;1;60311;28.03.2021;2567;154.06;90.93
7;20;7;1;22967;05.03.2021;5820;154.06;90.93
4;56;10;2;58042;15.03.2021;9302;47.45;31.79
7;95;5;1;37258;24.03.2021;4739;437.20;263.33
2;168;1;1;19370;13.03.2021;885;668.27;502.54
7;88;3;1;25165;18.03.2021;8525;421.89;364.69
4;132;2;2;82459;20.03.2021;5478;255.28;159.42
5;72;4;2;91102;25.03.2021;1591;205.70;117.11
4;139;11;1;47973;19.03.2021;3745;152.58;97.44
7;89;4;1;91984;03.03.2021;852;205.70;117.11
2;101;10;1;99076;02.03.2021;8852;47.45;31.79
3;169;10;1;87224;04.03.2021;5721;47.45;31.79
1;77;10;2;81432;18.03.2021;6462;47.45;31.79
1;107;7;2;68737;04.03.2021;8113;154.06;90.93
5;74;10;2;43205;19.03.2021;4739;47.45;31.79
3;117;4;2;50936;26.03.2021;2441;205.70;117.11
1;97;5;1;55060;11.03.2021;4348;437.20;263.33
1;107;8;1;70737;01.03.2021;5620;651.21;524.96
3;62;6;2;30159;16.03.2021;8451;9.33;6.92
4;154;9;2;97552;17.03.2021;7064;81.73;56.67
2;149;12;2;84168;09.03.2021;2714;109.28;35.84
5;72;9;1;33295;10.03.2021;8687;81.73;56.67
3;65;2;1;85250;19.03.2021;5300;255.28;159.42
7;24;10;1;72382;23.03.2021;4902;47.45;31.79
5;72;2;1;14070;17.03.2021;6874;255.28;159.42
7;95;2;1;71726;01.03.2021;2625;255.28;159.42
3;62;3;2;53791;30.03.2021;599;421.89;364.69
3;33;2;1;90740;05.03.2021;1268;255.28;159.42
1;85;4;2;50078;28.03.2021;2139;205.70;117.11
4;38;10;2;31340;16.03.2021;2747;47.45;31.79
2;173;10;2;51094;30.03.2021;9659;47.45;31.79
3;46;6;2;87939;28.03.2021;1475;9.33;6.92
1;152;5;1;37504;21.03.2021;3823;437.20;263.33
5;74;9;1;27451;12.03.2021;4366;81.73;56.67
5;72;3;1;12472;07.03.2021;7795;421.89;364.69
1;182;10;1;89291;07.03.2021;834;47.45;31.79
6;178;9;1;91662;02.03.2021;7238;81.73;56.67
7;63;5;1;85371;17.03.2021;2794;437.20;263.33
3;33;3;2;53237;30.03.2021;318;421.89;364.69
3;66;2;2;30107;06.03.2021;4659;255.28;159.42
2;51;8;2;57862;19.03.2021;7697;651.21;524.96
4;148;10;1;50413;29.03.2021;3343;47.45;31.79
3;42;4;2;18702;30.03.2021;2540;205.70;117.11
4;108;10;1;25702;25.03.2021;8261;47.45;31.79
7;17;10;2;51419;01.03.2021;512;47.45;31.79
7;166;4;2;37889;02.03.2021;1327;205.70;117.11
3;65;8;2;24178;04.03.2021;9775;651.21;524.96
1;18;11;1;11387;15.03.2021;6954;152.58;97.44
1;146;8;1;97644;04.03.2021;995;651.21;524.96
2;138;12;1;73111;25.03.2021;2057;109.28;35.84
1;85;12;2;94980;22.03.2021;7334;109.28;35.84
7;34;2;2;12475;09.03.2021;6050;255.28;159.42
7;23;2;2;41850;07.03.2021;4458;255.28;159.42
6;178;7;1;91392;01.03.2021;846;154.06;90.93
4;57;8;1;76419;24.03.2021;531;651.21;524.96
1;12;3;1;54278;06.03.2021;861;421.89;364.69
7;80;2;2;89350;16.03.2021;6216;255.28;159.42
7;156;10;2;28045;19.03.2021;3007;47.45;31.79
7;156;3;1;83807;25.03.2021;4677;421.89;364.69
5;160;1;1;72109;23.03.2021;6700;668.27;502.54
7;112;3;2;85455;27.03.2021;1579;421.89;364.69
4;75;12;1;88383;14.03.2021;3852;109.28;35.84
1;120;7;1;52458;20.03.2021;5086;154.06;90.93
7;142;12;1;91280;22.03.2021;8879;109.28;35.84
5;123;11;1;55479;01.03.2021;5861;152.58;97.44
4;129;4;2;27716;07.03.2021;8694;205.70;117.11
4;2;2;1;97683;13.03.2021;7069;255.28;159.42
5;170;10;1;47104;16.03.2021;2711;47.45;31.79
4;68;5;2;24734;13.03.2021;4374;437.20;263.33
4;177;4;1;51359;20.03.2021;2844;205.70;117.11
2;113;11;1;64796;07.03.2021;5939;152.58;97.44
7;110;7;2;54894;02.03.2021;3508;154.06;90.93
7;24;12;1;18533;09.03.2021;2430;109.28;35.84
2;124;2;2;94623;01.03.2021;1616;255.28;159.42
4;148;10;1;69108;17.03.2021;7009;47.45;31.79
2;173;6;1;49961;25.03.2021;6583;9.33;6.92
3;165;11;2;62187;28.03.2021;5342;152.58;97.44
5;87;4;2;92822;25.03.2021;322;205.70;117.11
4;19;1;1;45933;11.03.2021;5592;668.27;502.54
5;3;2;2;57619;05.03.2021;7249;255.28;159.42
4;92;3;1;91010;30.03.2021;8423;421.89;364.69
3;135;8;1;71267;20.03.2021;4275;651.21;524.96
7;95;5;2;20582;30.03.2021;6999;437.20;263.33
7;131;9;2;13179;29.03.2021;817;81.73;56.67
3;135;4;2;40314;20.03.2021;6984;205.70;117.11
7;24;8;2;55271;18.03.2021;8787;651.21;524.96
4;59;9;1;18368;23.03.2021;6543;81.73;56.67
1;111;8;1;31955;14.03.2021;2600;651.21;524.96
3;137;12;2;25411;05.03.2021;6339;109.28;35.84
7;47;5;2;70146;12.03.2021;9171;437.20;263.33
4;100;7;2;64605;15.03.2021;9537;154.06;90.93
7;23;1;1;49259;05.03.2021;7912;668.27;502.54
7;142;12;2;71614;19.03.2021;1800;109.28;35.84
5;109;10;2;51206;13.03.2021;738;47.45;31.79
4;68;8;1;94603;13.03.2021;1293;651.21;524.96
7;157;3;1;90403;13.03.2021;2064;421.89;364.69
7;5;7;2;24236;27.03.2021;8680;154.06;90.93
4;159;10;1;23762;17.03.2021;8802;47.45;31.79
3;117;6;2;43676;11.03.2021;7124;9.33;6.92
1;164;5;1;90700;26.03.2021;368;437.20;263.33
4;132;1;2;88588;02.03.2021;2290;668.27;502.54
1;70;7;2;13128;08.03.2021;8676;154.06;90.93
3;43;10;2;27136;04.03.2021;2342;47.45;31.79
7;95;10;2;75462;04.03.2021;8138;47.45;31.79
7;24;10;1;19984;21.03.2021;7944;47.45;31.79
5;87;8;2;44615;06.03.2021;5670;651.21;524.96
7;17;1;2;70296;03.03.2021;2260;668.27;502.54
4;19;10;2;70002;06.03.2021;686;47.45;31.79
7;39;8;1;23736;25.03.2021;954;651.21;524.96
4;92;7;2;53536;25.03.2021;5099;154.06;90.93
5;176;1;2;18468;04.03.2021;2190;668.27;502.54
1;84;7;1;99632;16.03.2021;3324;154.06;90.93
2;138;8;1;35157;28.03.2021;6632;651.21;524.96
1;85;8;1;65204;14.03.2021;2275;651.21;524.96
7;88;6;1;76965;21.03.2021;7444;9.33;6.92
4;133;9;1;99665;21.03.2021;1365;81.73;56.67
7;144;10;2;79558;02.03.2021;291;47.45;31.79
3;36;12;2;14930;11.03.2021;2509;109.28;35.84
3;135;9;2;91099;10.03.2021;3336;81.73;56.67
2;101;1;2;95414;06.03.2021;121;668.27;502.54
7;88;7;2;92253;17.03.2021;7244;154.06;90.93
4;57;1;1;18029;06.03.2021;1115;668.27;502.54
5;130;10;1;86183;07.03.2021;5178;47.45;31.79
7;153;10;1;22190;18.03.2021;4905;47.45;31.79
5;1;11;2;98554;18.03.2021;2803;152.58;97.44
7;96;7;1;99811;26.03.2021;3406;154.06;90.93
2;126;8;2;87529;03.03.2021;8282;651.21;524.96
7;24;9;2;85306;21.03.2021;1030;81.73;56.67
4;57;9;1;33773;13.03.2021;2280;81.73;56.67
4;37;2;1;15590;09.03.2021;4692;255.28;159.42
5;171;6;1;30450;11.03.2021;7960;9.33;6.92
7;58;12;1;40076;10.03.2021;3807;109.28;35.84
7;112;10;2;13223;13.03.2021;988;47.45;31.79
4;35;11;1;60678;24.03.2021;288;152.58;97.44
4;154;12;1;30258;16.03.2021;9526;109.28;35.84
6;27;12;1;91811;01.03.2021;8550;109.28;35.84
2;113;10;2;62217;25.03.2021;4239;47.45;31.79
5;87;4;2;80388;11.03.2021;5506;205.70;117.11
1;155;5;2;22265;26.03.2021;8291;437.20;263.33
4;75;11;2;85823;05.03.2021;570;152.58;97.44
5;1;10;2;26067;08.03.2021;7347;47.45;31.79
4;73;10;1;10031;15.03.2021;5657;47.45;31.79
4;147;3;2;31785;05.03.2021;9569;421.89;364.69
7;48;4;1;47426;09.03.2021;5181;205.70;117.11
7;102;4;2;20085;30.03.2021;5623;205.70;117.11
5;176;1;2;54922;04.03.2021;6055;668.27;502.54
1;77;6;2;84130;01.03.2021;8671;9.33;6.92
2;180;11;1;91932;21.03.2021;7695;152.58;97.44
4;56;9;1;69584;02.03.2021;4380;81.73;56.67
5;160;8;2;60371;22.03.2021;2013;651.21;524.96
5;72;8;2;24611;08.03.2021;911;651.21;524.96
3;165;5;2;64653;04.03.2021;3423;437.20;263.33
5;74;12;1;19876;21.03.2021;8930;109.28;35.84
7;48;3;2;51692;29.03.2021;8841;421.89;364.69
4;19;7;2;58543;09.03.2021;1600;154.06;90.93
7;119;3;2;80902;04.03.2021;7680;421.89;364.69
7;32;1;2;76275;12.03.2021;4586;668.27;502.54
5;3;4;1;54197;04.03.2021;1854;205.70;117.11
7;110;5;1;31236;13.03.2021;6052;437.20;263.33
5;150;10;2;75991;04.03.2021;5777;47.45;31.79
4;38;1;1;84092;17.03.2021;6661;668.27;502.54
7;163;8;2;93199;10.03.2021;6364;651.21;524.96
1;182;4;1;58005;20.03.2021;9578;205.70;117.11
5;45;1;2;75234;03.03.2021;3027;668.27;502.54
4;121;10;2;68640;04.03.2021;467;47.45;31.79
4;59;1;2;14010;20.03.2021;7682;668.27;502.54
7;20;3;2;74160;06.03.2021;7491;421.89;364.69
1;69;10;2;13941;12.03.2021;4743;47.45;31.79
4;143;1;2;55231;22.03.2021;1316;668.27;502.54
2;126;2;2;21942;14.03.2021;1122;255.28;159.42
7;102;8;1;15016;04.03.2021;5104;651.21;524.96
5;141;2;1;97426;26.03.2021;6236;255.28;159.42
7;118;5;1;69178;23.03.2021;4521;437.20;263.33
1;162;11;1;52308;07.03.2021;1996;152.58;97.44
2;138;5;1;85883;08.03.2021;7730;437.20;263.33
5;72;4;1;81002;03.03.2021;2819;205.70;117.11
7;184;3;2;45794;08.03.2021;5395;421.89;364.69
5;122;5;2;40421;17.03.2021;5617;437.20;263.33
3;13;10;2;42075;10.03.2021;680;47.45;31.79
4;7;7;2;79980;02.03.2021;9805;154.06;90.93
1;161;2;2;10391;03.03.2021;9249;255.28;159.42
7;20;8;2;11593;05.03.2021;7297;651.21;524.96
2;168;2;2;88905;09.03.2021;9267;255.28;159.42
2;101;2;1;29674;27.03.2021;2507;255.28;159.42
7;140;10;2;78281;20.03.2021;1397;47.45;31.79
